F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-DependencyManagement,F16-RepositoryBase,F16-RepositoryPolicy,F16-Plugin,F16-Object,F16-char,F16-ActivationFile,F16-NA,F16-void,F16-int,F16-Artifact,F16-boolean,F16-Repository,F16-String,F16-Date,F16-Resource,F16-Activation,F16-Model,F16-Settings,F16-Notifier,F3-NA,F3-Model,F3-VersionRange,F3-localRepository(),F3-problems.getModel(),F3-DefaultBeanConfigurationRequest,F3-File,F3-InputStream,F3-null,F3-boolean,F3-settingsSource.getInputStream(),F3-ProjectSegment,F3-XmlPullParser,F3-String,F3-int,F3-ModelBuildingRequest,F3-MavenSession,F3-Artifact,F3-SimpleProblemCollector,F3-Map<String >,F7--,F7-+=,F7-NA,F7-*,F7-+,F12-File,F12-NA,F12-boolean,F12-String,F12-ThreadOutputMuxer,F12-List<TransferEvent>,F12-List<String>,F17-final,F17-NA,F2-Class,F2-NA,F2-Map<String String>,F2-Integer,F2-Byte,F2-ByteArrayOutputStream,F2-StringTokenizer,F2-Short,F2-SettingsXpp3Reader,F2-HashMap<String Artifact>,F2-String,F2-MavenRepositorySystem,F2-Collections,F2-Double,F2-Long,F2-Float,F2-DefaultInheritanceAssemblerTest,F2-DefaultModelValidatorTest,F2-MavenToolchainsXpp3Reader,F2-File,F6-java.io.ByteArrayOutputStream,F6-NA,F6-org.apache.maven.model.io.xpp3.RepositoryBase,F6-java.util.ArrayList,F6-java.util.Properties,F6-java.io.PrintStream,F6-org.apache.maven.model.io.xpp3.InputLocation,F6-org.apache.maven.model.io.xpp3.PatternSet,F6-org.apache.maven.model.io.xpp3.ModelBase,F6-org.apache.maven.model.building.FileModelSource,F6-java.io.File,F6-org.apache.maven.project.DefaultProjectBuildingRequest,F6-org.apache.maven.repository.internal.VersionRequest,F6-java.util.HashMap<java.lang.String java.lang.String>,F6-org.apache.maven.model.io.xpp3.FileSet,F6-org.apache.maven.model.io.xpp3.XmlPullParserException,F6-org.apache.maven.model.validation.SimpleProblemCollector,F6-org.apache.maven.settings.DefaultProjectBuildingRequest,F6-org.apache.maven.model.io.xpp3.PluginContainer,F6-org.apache.maven.model.io.xpp3.PluginConfiguration,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-shortValue,F1-getProject,F1-doubleValue,F1-startTag,F1-getAttributeValue,F1-getAttributeCount,F1-delete,F1-NA,F1-getBasedir,F1-getPluginRepositories,F1-getBooleanValue,F1-longValue,F1-floatValue,F1-charAt,F1-getPlugins,F1-getTouchfile,F1-read,F1-getName,F1-mkdirs,F1-byteValue,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.util.AbstractList,F5-java.lang.AbstractStringBuilder,F5-java.util.HashSet,F5-java.io.OutputStream,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F9-request,F9-slf4jBinding,F9-artifacts,F9-buildStartTime,F9-modelPool,F9-dependency,F9-startTime,F9-project,F9-remoteRepositories,F9-dependant,F9-supported,F9-cpc,F9-graph,F9-pomArtifact,F9-originatingArtifact,F9-NA,F9-relocatedArtifact,F9-pomFile,F9-dataBuffer,F10-NA,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-Integer,F4-boolean,F4-InputStream,F4-long,F4-Artifact,F4-Date,F4-float,F4-char,F4-byte[],F4-File,F4-void,F4-double,F4-List,F4-String,F4-int,F4-Build,F4-short,F4-Model,F4-byte,F8-Dependency,F8-DefaultMavenExecutionRequest,F8-MetadataResolutionResult,F8-DefaultProjectBuilderConfiguration,F8-ArtifactTransferEvent,F8-UnsupportedSlf4jBindingConfiguration,F8-CacheRecord,F8-SettingsAdapter,F8-ClasspathGraphVisitor,F8-NA,F8-DefaultModelBuildingRequest,F8-InternalConfig,F8-ProjectBuilder,F11-lifecyclePhase,F11-artifactExists,F11-NA,F11-artifactUri,F11-messages,F11-events,F11-threadOutputMuxer,F11-userMavenConfigurationHome,F11-EMPTY_PROJECT_GROUP_ID,F11-alias,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-stephen.alan.connolly@gmail.com,F71-ogusakov@apache.org,F71-brett@apache.org,F71-hboutemy@apache.org,F71-kenney@apache.org,F71-sisbell@apache.org,F71-aheritier@apache.org,F71-mkleint@apache.org,F71-carlos@apache.org,F71-olamy@apache.org,F71-jvanzyl@apache.org,F71-rfscholte@codehaus.org,F71-brianf@apache.org,F71-ifedorenko@apache.org,F71-igor@ifedorenko.com,F71-bentmann@apache.org,F71-jason@tesla.io,F71-krosenvold@apache.org,F71-michaelo@apache.org,F71-jdcasey@apache.org,F74,F73,F84,F146,category
4522,org/apache/maven/artifact/repository/metadata,org/apache/maven/artifact/repository/metadata/DefaultRepositoryMetadataManager.java,2810,true,68,12,815,1,0,160,24,20,0.2777777777777778,465,41,0.08817204301075268,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16,4,BAD_PRACTICE,0.03944315545243619,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,2,0.018306636155606407,0.004576659038901602,0.002288329519450801,-1.0,0.029411764705882353,0.0019031141868512112,0.018072289156626505,0.1430467995178398,-0.9411764705882353,0.002320185614849188,0.002320185614849188,0.1430467995178398,-1.0,-1.0,0,226,359,493,0,0.0,3,0,0,3,2.5467616902694214E-4,403,1112,107,1622,0,-709,0,0.166205519709119,0,1780,0,2648,131,0,4559,-868,0.050862107821538494,226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,10178,41,307,open
3585,org/apache/maven/artifact/versioning,org/apache/maven/artifact/versioning/ComparableVersion.java,2225,true,3,9,1498,6,0,91,1,16,0.6282306163021869,341,83,0.2434017595307918,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,3,STYLE,0.00580046403712297,NP_LOAD_OF_KNOWN_NULL_VALUE,16,2,1,0.005720823798627002,0.003432494279176201,0.0011441647597254005,-1.0,0.0,0.0,0.022004889975550123,0.02920999031035995,-0.8,0.0034802784222737818,0.0069605568445475635,0.02920999031035995,-0.6,-1.0,5,236,359,503,61,0.20707070707070707,0,14,47,75,0.039294206362237676,798,9,2,809,5,789,36,0.11645363657393233,41,4195,0,1903,23,31,6121,2292,0.1383513906671716,31,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,297,10178,31,297,open
363,org/apache/maven/bridge,org/apache/maven/bridge/MavenRepositorySystem.java,179,true,3,35,396,1,8,40,2,2,0.8705547652916074,561,33,0.058823529411764705,0.6666666666666666,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,BAD_PRACTICE,0.012761020881670533,NM_METHOD_NAMING_CONVENTION,19,3,4,0.011441647597254004,0.011441647597254004,0.004576659038901602,-1.0,0.0,0.0,0.018072289156626505,0.1430467995178398,-1.0,0.002320185614849188,0.002320185614849188,0.1430467995178398,-1.0,-1.0,2,96,179,363,4,0.2222222222222222,0,0,4,4,0.1111111111111111,541,0,0,541,0,541,4,0.46674025018395876,4,710,0,0,0,4,710,710,0.3215747179938583,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,305,10178,33,305,open
363,org/apache/maven/bridge,org/apache/maven/bridge/MavenRepositorySystem.java,179,true,7,35,396,1,8,40,3,2,0.9231863442389758,561,33,0.058823529411764705,0.5952380952380952,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,BAD_PRACTICE,0.012761020881670533,NM_METHOD_NAMING_CONVENTION,19,3,4,0.011441647597254004,0.011441647597254004,0.004576659038901602,-1.0,0.0,0.0,0.018072289156626505,0.1430467995178398,-1.0,0.002320185614849188,0.002320185614849188,0.1430467995178398,-1.0,-1.0,2,96,179,363,4,0.2222222222222222,0,0,4,4,0.1111111111111111,541,0,0,541,0,541,4,0.46674025018395876,4,710,0,0,0,4,710,710,0.3215747179938583,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,305,10178,33,305,open
363,org/apache/maven/bridge,org/apache/maven/bridge/MavenRepositorySystem.java,179,true,3,35,396,1,8,40,2,2,0.9388335704125178,561,33,0.058823529411764705,0.6666666666666666,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,BAD_PRACTICE,0.012761020881670533,NM_METHOD_NAMING_CONVENTION,19,3,4,0.011441647597254004,0.011441647597254004,0.004576659038901602,-1.0,0.0,0.0,0.018072289156626505,0.1430467995178398,-1.0,0.002320185614849188,0.002320185614849188,0.1430467995178398,-1.0,-1.0,2,96,179,363,4,0.2222222222222222,0,0,4,4,0.1111111111111111,541,0,0,541,0,541,4,0.46674025018395876,4,710,0,0,0,4,710,710,0.3215747179938583,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,305,10178,33,305,open
363,org/apache/maven/bridge,org/apache/maven/bridge/MavenRepositorySystem.java,179,true,23,35,396,1,8,40,14,2,0.9473684210526315,561,33,0.058823529411764705,0.532608695652174,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,BAD_PRACTICE,0.012761020881670533,NM_METHOD_NAMING_CONVENTION,19,3,4,0.011441647597254004,0.011441647597254004,0.004576659038901602,-1.0,0.0,0.0,0.018072289156626505,0.1430467995178398,-1.0,0.002320185614849188,0.002320185614849188,0.1430467995178398,-1.0,-1.0,2,96,179,363,4,0.2222222222222222,0,0,4,4,0.1111111111111111,541,0,0,541,0,541,4,0.46674025018395876,4,710,0,0,0,4,710,710,0.3215747179938583,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,305,10178,33,305,open
363,org/apache/maven/bridge,org/apache/maven/bridge/MavenRepositorySystem.java,179,true,3,35,396,1,8,40,2,2,0.8790896159317212,561,33,0.058823529411764705,0.6666666666666666,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,BAD_PRACTICE,0.012761020881670533,NM_METHOD_NAMING_CONVENTION,19,3,1,0.011441647597254004,0.011441647597254004,0.0011441647597254005,-1.0,0.0,0.0,0.018072289156626505,0.1430467995178398,-1.0,0.002320185614849188,0.002320185614849188,0.1430467995178398,-1.0,-1.0,2,96,179,363,4,0.2222222222222222,0,0,4,4,0.1111111111111111,541,0,0,541,0,541,4,0.46674025018395876,4,710,0,0,0,4,710,710,0.3215747179938583,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,305,10178,33,305,open
363,org/apache/maven/bridge,org/apache/maven/bridge/MavenRepositorySystem.java,179,true,3,35,396,1,8,40,2,2,0.914651493598862,561,33,0.058823529411764705,0.6666666666666666,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,BAD_PRACTICE,0.012761020881670533,NM_METHOD_NAMING_CONVENTION,19,3,1,0.011441647597254004,0.011441647597254004,0.0011441647597254005,-1.0,0.0,0.0,0.018072289156626505,0.1430467995178398,-1.0,0.002320185614849188,0.002320185614849188,0.1430467995178398,-1.0,-1.0,2,96,179,363,4,0.2222222222222222,0,0,4,4,0.1111111111111111,541,0,0,541,0,541,4,0.46674025018395876,4,710,0,0,0,4,710,710,0.3215747179938583,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,305,10178,33,305,open
363,org/apache/maven/bridge,org/apache/maven/bridge/MavenRepositorySystem.java,179,true,3,35,396,1,8,40,2,2,0.8933143669985776,561,33,0.058823529411764705,0.6666666666666666,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,BAD_PRACTICE,0.012761020881670533,NM_METHOD_NAMING_CONVENTION,19,3,1,0.011441647597254004,0.011441647597254004,0.0011441647597254005,-1.0,0.0,0.0,0.018072289156626505,0.1430467995178398,-1.0,0.002320185614849188,0.002320185614849188,0.1430467995178398,-1.0,-1.0,2,96,179,363,4,0.2222222222222222,0,0,4,4,0.1111111111111111,541,0,0,541,0,541,4,0.46674025018395876,4,710,0,0,0,4,710,710,0.3215747179938583,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,305,10178,33,305,open
363,org/apache/maven/bridge,org/apache/maven/bridge/MavenRepositorySystem.java,179,true,3,35,396,1,8,40,2,2,0.9004267425320057,561,33,0.058823529411764705,0.6666666666666666,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,BAD_PRACTICE,0.012761020881670533,NM_METHOD_NAMING_CONVENTION,19,3,1,0.011441647597254004,0.011441647597254004,0.0011441647597254005,-1.0,0.0,0.0,0.018072289156626505,0.1430467995178398,-1.0,0.002320185614849188,0.002320185614849188,0.1430467995178398,-1.0,-1.0,2,96,179,363,4,0.2222222222222222,0,0,4,4,0.1111111111111111,541,0,0,541,0,541,4,0.46674025018395876,4,710,0,0,0,4,710,710,0.3215747179938583,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,305,10178,33,305,open
363,org/apache/maven/bridge,org/apache/maven/bridge/MavenRepositorySystem.java,179,true,3,35,396,1,8,40,2,2,0.8862019914651493,561,33,0.058823529411764705,0.6666666666666666,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,BAD_PRACTICE,0.012761020881670533,NM_METHOD_NAMING_CONVENTION,19,3,2,0.011441647597254004,0.011441647597254004,0.002288329519450801,-1.0,0.0,0.0,0.018072289156626505,0.1430467995178398,-1.0,0.002320185614849188,0.002320185614849188,0.1430467995178398,-1.0,-1.0,2,96,179,363,4,0.2222222222222222,0,0,4,4,0.1111111111111111,541,0,0,541,0,541,4,0.46674025018395876,4,710,0,0,0,4,710,710,0.3215747179938583,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,305,10178,33,305,open
363,org/apache/maven/bridge,org/apache/maven/bridge/MavenRepositorySystem.java,179,true,3,35,396,1,8,40,2,2,0.9075391180654339,561,33,0.058823529411764705,0.6666666666666666,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,BAD_PRACTICE,0.012761020881670533,NM_METHOD_NAMING_CONVENTION,19,3,2,0.011441647597254004,0.011441647597254004,0.002288329519450801,-1.0,0.0,0.0,0.018072289156626505,0.1430467995178398,-1.0,0.002320185614849188,0.002320185614849188,0.1430467995178398,-1.0,-1.0,2,96,179,363,4,0.2222222222222222,0,0,4,4,0.1111111111111111,541,0,0,541,0,541,4,0.46674025018395876,4,710,0,0,0,4,710,710,0.3215747179938583,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,305,10178,33,305,open
272,org/apache/maven/building,org/apache/maven/building/FileSourceTest.java,5,true,19,4,359,1,12,62,3,16,0.6559139784946236,63,18,0.2857142857142857,0.42105263157894735,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,I18N,0.018561484918793503,DM_DEFAULT_ENCODING,19,1,1,0.003432494279176201,0.0011441647597254005,0.0011441647597254005,1.0,0.25,0.1875,0.25,0.0,-0.25,0.0034802784222737818,0.001160092807424594,0.0,1.0,1.0,0,5,5,272,593,0.6140350877192983,0,3,590,596,0.20265581910334285,70,0,0,70,0,70,70,0.6140350877192983,70,593,0,3,0,70,596,590,0.20265581910334285,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,272,10178,11,272,close
272,org/apache/maven/building,org/apache/maven/building/StringSourceTest.java,5,true,18,3,359,1,12,62,3,16,0.5443037974683544,49,18,0.3673469387755102,0.3888888888888889,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,I18N,0.018561484918793503,DM_DEFAULT_ENCODING,19,1,1,0.003432494279176201,0.0011441647597254005,0.0011441647597254005,1.0,0.25,0.1875,0.25,0.0,-0.25,0.0034802784222737818,0.001160092807424594,0.0,1.0,1.0,0,5,5,272,593,0.2914572864321608,0,3,590,596,0.20265581910334285,58,0,0,58,0,58,58,0.2914572864321608,58,593,0,3,0,58,596,590,0.20265581910334285,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,272,10178,11,272,close
